Temps,Temperature
3646827,10940486.0
4065217,12195656.0
249427,748281.3
6804675,20414032.0
3825340,11476025.0
5315845,15947542.0
1953586,5860760.0
6841479,20524444.0
9150075,27450236.0
1376514,4129543.8
5209084,15627259.0
8313934,24941812.0
6689135,20067412.0
1923488,5770466.5
8639911,25919744.0
9139460,27418388.0
6105715,18317152.0
7139123,21417376.0
8891992,26675984.0
7892940,23678828.0
9043149,27129458.0
6314351,18943060.0
4504107,13512327.0
5556384,16669159.0
32404,97212.016
2283728,6851186.5
2988917,8966755.0
9312649,27937956.0
9341340,28024028.0
7052904,21158720.0
1050106,3150319.5
1396635,4189907.0
2343498,7030496.5
5182062,15546192.0
983761,2951284.2
4701466,14104403.0
8553660,25660988.0
9206915,27620752.0
6226898,18680702.0
9143719,27431164.0
9801790,29405378.0
5315359,15946084.0
1255741,3767224.5
7947534,23842608.0
913439,2740318.2
5799934,17399808.0
1741591,5224775.0
1167933,3503800.2
3380676,10142031.0
9541955,28625876.0
3915373,11746123.0
1270456,3811369.2
4466762,13400292.0
6615257,19845776.0
9540377,28621140.0
2344687,7034063.5
6658131,19974400.0
3104522,9313569.0
7644390,22933180.0
890386,2671159.2
7426891,22280680.0
3906985,11720959.0
781209,2343628.0
9742025,29226084.0
6715212,20145644.0
6943690,20831076.0
8021667,24065008.0
6742501,20227510.0
9107632,27322904.0
4077223,12231675.0
1738614,5215843.5
8281966,24845906.0
4071624,12214877.0
9028037,27084120.0
1853597,5560793.0
5723420,17170268.0
3543729,10631191.0
7496598,22489802.0
6223483,18670456.0
9536856,28610580.0
6549643,19648936.0
9919921,29759774.0
2276861,6830585.5
6279529,18838594.0
9516349,28549056.0
2986508,8959527.0
2991157,8973475.0
8227749,24683256.0
300218,900654.44
1649889,4949668.5
3930495,11791489.0
1779449,5338348.5
6494300,19482908.0
6174097,18522298.0
9628219,28884666.0
9671139,29013424.0
3061501,9184507.0
2758963,8276892.5
3198456,9595371.0
7239231,21717700.0
8380061,25140192.0
1501525,4504577.0
6599722,19799172.0
2844883,8534653.0
1525331,4575995.0
759288,2277864.8
1302805,3908416.5
3859736,11579213.0
30446,91338.016
5026261,15078789.0
9677377,29032140.0
9192188,27576572.0
4424614,13273847.0
6077964,18233900.0
193627,580881.2
312185,936555.3
349823,1049469.4
9924060,29772190.0
2922925,8768779.0
3444203,10332613.0
3258864,9776595.0
3956496,11869493.0
2965192,8895579.0
7963754,23891270.0
3949011,11847038.0
2112956,6338870.0
999178,2997535.2
5133691,15401079.0
6734007,20202028.0
2350487,7051463.5
1179225,3537676.2
5138714,15416149.0
4999458,14998380.0
692723,2078169.9
9320004,27960020.0
213690,641070.25
2277810,6833432.5
8797221,26391672.0
8497474,25492432.0
6887595,20662792.0
721919,2165757.8
3639272,10917821.0
8619345,25858044.0
1499621,4498864.5
4562010,13686035.0
8435075,25305234.0
1650364,4951094.0
3198327,9594985.0
8146434,24439310.0
9662597,28987800.0
6194349,18583054.0
5667553,17002664.0
6732547,20197648.0
1889188,5667565.5
1800060,5400182.0
5551926,16655786.0
7047314,21141948.0
9797765,29393306.0
5406295,16218891.0
473328,1419984.5
1451284,4353853.5
3387087,10161265.0
4642115,13926351.0
8109746,24329244.0
9175055,27525176.0
1071095,3213286.5
3322613,9967842.0
5419292,16257883.0
4622480,13867446.0
6035444,18106340.0
8091986,24275968.0
5383599,16150803.0
1886181,5658545.5
280441,841323.3
6851777,20555340.0
6751916,20255756.0
285980,857940.4
808850,2426551.2
3875080,11625245.0
1752800,5258401.5
3663938,10991819.0
5603229,16809692.0
6751754,20255268.0
3645929,10937791.0
8960137,26880420.0
6644953,19934866.0
380334,1141002.4
246994,740982.3
3082903,9248713.0
9392098,28176304.0
7822449,23467356.0
2514980,7544943.0
287736,863208.3
8930897,26792700.0
9229667,27689012.0
237093,711279.25
5237346,15712045.0
5282630,15847896.0
7448739,22346224.0
1522518,4567555.5
4741329,14223992.0
3159262,9477789.0
5886818,17660460.0
202443,607329.2
1389983,4169950.8
5560005,16680023.0
3945065,11835200.0
7413291,22239880.0
9045141,27135432.0
9426691,28280084.0
495232,1485696.4
2693752,8081258.5
7496039,22488124.0
7324519,21973564.0
5144398,15433199.0
988813,2966440.2
527966,1583898.4
1247654,3742963.8
6657382,19972154.0
3100512,9301539.0
3648029,10944091.0
9916896,29750700.0
3868795,11606390.0
1842788,5528366.5
4133622,12400872.0
1389301,4167904.5
7836103,23508316.0
5036698,15110101.0
3104686,9314061.0
9676002,29028014.0
9142315,27426954.0
1372559,4117678.5
3053488,9160467.0
2738073,8214222.0
9465596,28396798.0
1074877,3224632.5
7654041,22962132.0
5613417,16840258.0
75120,225360.06
8750631,26251902.0
9808582,29425756.0
4095251,12285757.0
1746458,5239376.0
150564,451692.16
4479311,13437939.0
7970801,23912410.0
9228306,27684928.0
4563036,13689115.0
2417750,7253252.5
2133140,6399422.5
8630358,25891084.0
7691514,23074550.0
4762082,14286253.0
4428620,13285865.0
9074174,27222532.0
9436867,28310610.0
6158372,18475122.0
9759417,29278258.0
5318705,15956122.0
6986611,20959840.0
3617908,10853729.0
8480238,25440724.0
1805906,5417720.0
267428,802284.3
4669662,14008992.0
265937,797811.3
3186178,9558539.0
6012791,18038380.0
1995626,5986879.5
743297,2229891.8
5290667,15872007.0
4058560,12175684.0
4521232,13563702.0
871620,2614861.2
797069,2391208.0
7915503,23746516.0
4585269,13755813.0
6534945,19604842.0
5776766,17330304.0
5549627,16648889.0
4368490,13105475.0
7994502,23983514.0
6614528,19843592.0
7751279,23253844.0
2000729,6002188.5
9234093,27702288.0
2910651,8731957.0
2278556,6835670.0
5431574,16294729.0
7264191,21792580.0
2624368,7873106.5
2115484,6346454.5
9004780,27014350.0
9227046,27681148.0
6376813,19130446.0
4294707,12884126.0
129392,388176.16
5975571,17926720.0
8424066,25272208.0
6477574,19432730.0
9926562,29779696.0
5672099,17016304.0
6988332,20965004.0
7899549,23698656.0
3503759,10511281.0
7585891,22757680.0
8482292,25446884.0
8639694,25919092.0
295429,886287.4
6219046,18657144.0
121297,363891.1
7443110,22329336.0
1321765,3965296.5
2489631,7468895.5
5407968,16223910.0
601955,1805865.6
5909335,17728012.0
9204932,27614804.0
8420951,25262862.0
3890804,11672417.0
1307468,3922405.5
3889027,11667085.0
540316,1620948.6
6356256,19068776.0
2395452,7186359.0
2912441,8737326.0
8745321,26235972.0
1748433,5245300.5
5770391,17311180.0
4472849,13418553.0
2291623,6874871.5
1335372,4006117.8
2988907,8966725.0
9193240,27579728.0
1788869,5366609.0
8961177,26883540.0
8739040,26217128.0
8903120,26709368.0
7856873,23570628.0
3445992,10337980.0
5240337,15721017.0
413370,1240110.4
1221666,3664999.2
8878232,26634706.0
1509371,4528114.5
3719480,11158445.0
966970,2900911.2
7754302,23262912.0
211409,634227.25
9307995,27923994.0
8743865,26231602.0
11791,35372.99
1462616,4387849.5
9555388,28666172.0
5166214,15498648.0
5410924,16232779.0
212283,636849.25
4552753,13658265.0
6664881,19994650.0
348226,1044678.3
738759,2216278.0
8349467,25048410.0
9466157,28398480.0
249025,747075.3
3758174,11274526.0
8102555,24307674.0
4502657,13507976.0
4605346,13816044.0
2021693,6065081.0
5811102,17433314.0
6937988,20813972.0
2245411,6736235.5
5771363,17314096.0
4889595,14668791.0
6390433,19171306.0
6265716,18797156.0
2025891,6077674.5
7533229,22599696.0
8589483,25768460.0
5321055,15963172.0
9372337,28117020.0
4567863,13703595.0
3501794,10505386.0
6371040,19113128.0
5168786,15506365.0
1198252,3594757.8
8743938,26231824.0
5268493,15805486.0
6694819,20084466.0
2489889,7469669.5
3609095,10827290.0
2404743,7214231.5
3123708,9371127.0
710431,2131294.0
1655005,4965016.5
5634791,16904380.0
1602398,4807196.0
1459939,4379819.0
4469213,13407644.0
1613834,4841503.5
9045066,27135206.0
754575,2263725.8
8947547,26842650.0
9731210,29193640.0
1109656,3328969.5
2021364,6064094.0
2145727,6437183.0
3936440,11809325.0
7531475,22594432.0
4419602,13258811.0
8617794,25853392.0
3808735,11426209.0
7294258,21882780.0
5740005,17220022.0
6791763,20375296.0
1801272,5403818.0
2402782,7208348.5
4417490,13252475.0
7107089,21321272.0
1580257,4740772.5
4039093,12117283.0
1630899,4892698.5
441182,1323546.4
9567846,28703546.0
5643550,16930656.0
7025630,21076896.0
560099,1680297.6
811381,2434144.0
2757170,8271513.5
4755319,14265963.0
6703641,20110930.0
1591441,4774324.5
1241843,3725530.5
9199623,27598876.0
2777096,8331291.0
4375813,13127444.0
5580648,16741951.0
401651,1204953.4
4598152,13794461.0
8383850,25151560.0
998348,2995045.0
7852779,23558344.0
5126224,15378678.0
1199761,3599284.8
5723792,17171382.0
7505151,22515460.0
9023511,27070542.0
8159317,24477960.0
8527215,25581652.0
6438120,19314368.0
3969257,11907776.0
5349025,16047082.0
805592,2416776.8
7086323,21258978.0
8464346,25393048.0
5403919,16211764.0
6931914,20795750.0
1111712,3335137.2
2797634,8392906.0
9716956,29150880.0
9159588,27478774.0
8173459,24520388.0
8003467,24010410.0
8531185,25593564.0
6803543,20410638.0
2293150,6879452.5
5810135,17430412.0
1509978,4529935.0
521582,1564746.6
4460270,13380816.0
7939703,23819116.0
4046364,12139097.0
2207515,6622547.5
3407341,10222027.0
3598533,10795603.0
3882025,11646080.0
4764807,14294428.0
69907,209721.06
5601091,16803278.0
6543280,19629848.0
7435567,22306708.0
1476553,4429660.5
9558199,28674608.0
7338431,22015300.0
5792724,17378178.0
2400363,7201091.5
4389891,13169679.0
3667951,11003857.0
2824652,8473960.0
3463674,10391026.0
522856,1568568.5
8558040,25674128.0
4615534,13846609.0
4071316,12213953.0
1519771,4559314.5
2941485,8824459.0
896148,2688445.2
7735581,23206752.0
9248750,27746260.0
3206185,9618559.0
8112154,24336470.0
3117379,9352141.0
4927517,14782558.0
5491868,16475611.0
6772772,20318322.0
8136814,24410452.0
1866979,5600938.5
3393725,10181179.0
7651974,22955930.0
8091080,24273248.0
2281461,6844385.0
7277586,21832764.0
675941,2027823.8
4059781,12179347.0
7407439,22222324.0
8750395,26251194.0
5198919,15596764.0
3711562,11134690.0
6912703,20738116.0
1434384,4303153.0
1335299,4005898.5
108610,325830.1
4944761,14834289.0
8823580,26470748.0
4257075,12771231.0
8148257,24444780.0
309272,927816.3
6058207,18174628.0
8021000,24063008.0
5287557,15862678.0
917047,2751142.2
2415490,7246472.0
6804815,20414454.0
1930443,5791330.5
5385646,16156945.0
5135862,15407593.0
3746554,11239668.0
6483872,19451624.0
6496792,19490384.0
6726883,20180656.0
1205450,3616351.2
9172184,27516562.0
9003907,27011730.0
4441487,13324467.0
4380042,13140131.0
4384789,13154374.0
8587742,25763234.0
7540978,22622944.0
6758196,20274596.0
7303639,21910926.0
8360008,25080032.0
1947964,5843894.0
6385867,19157608.0
2302087,6906263.5
611879,1835637.5
6422473,19267426.0
1784865,5354596.5
7601242,22803732.0
9349197,28047600.0
5859495,17578492.0
8161425,24484284.0
1452657,4357972.5
2575750,7727252.5
8650109,25950336.0
1693695,5081087.0
6198324,18594980.0
1103161,3309484.2
2004004,6012013.5
6789776,20369336.0
3221329,9663991.0
280902,842706.3
7549147,22647448.0
6890853,20672566.0
7762479,23287446.0
5837830,17513496.0
2811874,8435626.0
2849289,8547871.0
3537280,10611843.0
6358103,19074316.0
5601275,16803830.0
1743346,5230039.5
9783341,29350032.0
752203,2256609.8
1394375,4183126.5
3918561,11755688.0
8034607,24103828.0
4070919,12212763.0
6991299,20973904.0
3810317,11430955.0
518287,1554861.5
8552695,25658096.0
716582,2149747.0
1112200,3336601.2
3978626,11935883.0
1542250,4626751.5
2202593,6607781.5
313203,939609.3
5277787,15833367.0
5878205,17634622.0
374048,1122144.4
7887994,23663988.0
8776212,26328646.0
9948963,29846898.0
4722335,14167011.0
573405,1720215.6
4979973,14939925.0
5001814,15005449.0
218802,656406.25
8375615,25126854.0
6899165,20697504.0
2003827,6011482.5
8780719,26342168.0
367363,1102089.4
6154908,18464732.0
8766839,26300528.0
3711532,11134599.0
6158814,18476450.0
836637,2509912.2
2235186,6705560.0
4646726,13940185.0
7180498,21541502.0
6053971,18161920.0
5248201,15744611.0
9301895,27905696.0
3339970,10019913.0
5277052,15831162.0
8222224,24666680.0
3813898,11441699.0
5460068,16380211.0
4653319,13959963.0
7758013,23274046.0
4380184,13140558.0
3558597,10675796.0
8695180,26085550.0
6682222,20046674.0
6040884,18122660.0
248038,744114.3
5023796,15071395.0
7879504,23638520.0
7189785,21569362.0
4560839,13682522.0
6615359,19846084.0
2196851,6590555.5
7954091,23862284.0
3720381,11161148.0
8273992,24821984.0
9391927,28175790.0
3706359,11119081.0
2512516,7537550.0
5996239,17988724.0
9232820,27698468.0
8620813,25862448.0
3415981,10247947.0
361000,1083000.2
3876730,11630195.0
8905856,26717576.0
6450645,19351942.0
717654,2152962.8
5639397,16918196.0
7878547,23635648.0
3608913,10826743.0
8032784,24098360.0
6257686,18773064.0
5507875,16523631.0
808732,2426197.2
2730927,8192784.0
8588812,25766444.0
2985098,8955298.0
6750413,20251246.0
6143374,18430128.0
3870627,11611885.0
5515998,16548001.0
551651,1654953.6
1868441,5605325.5
4585065,13755201.0
976095,2928286.2
3686365,11059099.0
8517522,25552576.0
5656832,16970504.0
3312505,9937519.0
8285249,24855756.0
9082881,27248652.0
723152,2169456.8
6145369,18436112.0
5342567,16027706.0
5745188,17235570.0
3044133,9132403.0
1290619,3871858.5
1950853,5852560.5
4813399,14440203.0
5945572,17836724.0
3736301,11208907.0
8148361,24445092.0
8676075,26028234.0
7998530,23995598.0
1657088,4971265.5
9226889,27680676.0
8081954,24245870.0
2459212,7377638.0
2640592,7921778.5
4122336,12367013.0
6101741,18305230.0
6698885,20096662.0
1113427,3340282.5
460959,1382877.5
3197647,9592945.0
8202733,24608208.0
4324299,12972903.0
5906230,17718696.0
6270247,18810748.0
8728458,26185384.0
5858979,17576944.0
2379384,7138154.5
6363794,19091388.0
1869153,5607461.0
8488555,25465676.0
2746254,8238764.0
4302988,12908969.0
1943921,5831765.0
6467306,19401924.0
4548319,13644963.0
1793960,5381881.5
9754501,29263510.0
2097267,6291803.5
8599969,25799916.0
223441,670323.25
7669691,23009080.0
9617794,28853392.0
2679565,8038698.0
1423198,4269595.5
9781483,29344460.0
9062364,27187104.0
3087304,9261916.0
6147235,18441710.0
4888766,14666305.0
7326098,21978302.0
6739435,20218312.0
5429476,16288436.0
7634051,22902160.0
9495019,28485068.0
253022,759066.3
3576255,10728770.0
6310627,18931888.0
5561792,16685383.0
5831825,17495482.0
2595512,7786538.0
5703496,17110494.0
2410496,7231490.5
9651989,28955974.0
3777414,11332247.0
7227793,21683388.0
6656183,19968554.0
249672,749016.3
9193447,27580348.0
6752736,20258216.0
5761042,17283132.0
256939,770817.3
4884979,14654943.0
7836491,23509480.0
5320715,15962151.0
6891716,20675156.0
536850,1610550.5
5646697,16940096.0
1283240,3849721.5
3523367,10570105.0
3015004,9045015.0
1972418,5917256.5
3471210,10413634.0
9219979,27659946.0
1743139,5229418.5
5245,15734.985
6760439,20281326.0
8738270,26214820.0
8605919,25817768.0
1075367,3226102.5
9281331,27844000.0
7759096,23277296.0
8511263,25533798.0
1118688,3356065.5
4691283,14073855.0
6944274,20832830.0
2816899,8450701.0
3765641,11296927.0
4544933,13634804.0
9670350,29011060.0
7714987,23144968.0
8072519,24217564.0
1035879,3107638.5
2312546,6937640.5
4032430,12097295.0
8063901,24191712.0
9682799,29048406.0
242370,727110.3
7132755,21398272.0
9157797,27473400.0
9491631,28474900.0
6022469,18067414.0
4984184,14952558.0
9912076,29736240.0
5921860,17765586.0
6650067,19950208.0
8591833,25775508.0
1239390,3718171.5
5690855,17072570.0
801648,2404945.0
5772068,17316212.0
8259814,24779452.0
2583490,7750473.0
1812027,5436082.5
2479839,7439519.5
8401553,25204668.0
5022512,15067542.0
3912912,11738741.0
8172418,24517264.0
2930649,8791950.0
1333208,3999625.8
8288292,24864884.0
5545318,16635960.0
1028386,3085159.2
9241903,27725720.0
4355463,13066395.0
4125395,12376190.0
8707780,26123350.0
5246477,15739438.0
2116873,6350621.5
6417950,19253858.0
1775490,5326471.5
9741946,29225848.0
297508,892524.4
4887385,14662161.0
9214182,27642556.0
7191245,21573742.0
7486798,22460404.0
71200,213600.05
4533277,13599837.0
3930419,11791261.0
4763980,14291947.0
677142,2031426.6
4146890,12440675.0
6000445,18001342.0
598939,1796817.6
2490866,7472600.5
8254790,24764376.0
8468951,25406862.0
2744725,8234178.0
4192231,12576698.0
8399884,25199660.0
3375567,10126705.0
8044330,24132998.0
9951132,29853408.0
3132536,9397612.0
4651113,13953346.0
490596,1471788.6
6291648,18874950.0
8318582,24955756.0
4818488,14455470.0
947721,2843164.2
4990370,14971115.0
6853270,20559818.0
4167625,12502881.0
7734142,23202434.0
8891580,26674748.0
2596170,7788512.5
1546838,4640515.5
9286354,27859072.0
8241418,24724264.0
4606691,13820079.0
9547033,28641108.0
6643193,19929588.0
9359315,28077956.0
3638448,10915349.0
2916466,8749401.0
2225634,6676904.5
4884724,14654179.0
1842335,5527007.0
9896996,29690998.0
6508280,19524848.0
4753454,14260368.0
998707,2996122.2
9305662,27916996.0
2649469,7948409.5
3141326,9423981.0
1622860,4868581.5
3811041,11433129.0
5586891,16760681.0
9429617,28288860.0
8954697,26864100.0
6296895,18890692.0
663268,1989804.6
7420056,22260176.0
3491776,10475332.0
4962190,14886575.0
5705248,17115750.0
3062704,9188115.0
634839,1904517.6
4545490,13636475.0
5457171,16371520.0
4146874,12440627.0
5059616,15178853.0
9102804,27308422.0
700517,2101552.0
8051896,24155696.0
9927198,29781604.0
4885806,14657425.0
9486653,28459968.0
3528593,10585783.0
2707164,8121494.5
6394138,19182422.0
8540310,25620940.0
5260417,15781257.0
225396,676188.25
4219186,12657564.0
4527218,13581660.0
1405875,4217626.5
248065,744195.25
7704269,23112816.0
8598023,25794076.0
9263370,27790120.0
2424924,7274774.5
623891,1871673.6
1940291,5820875.0
9660136,28980418.0
6900209,20700636.0
3242706,9728122.0
9077804,27233422.0
7729683,23189056.0
3254655,9763969.0
9838041,29514132.0
6297350,18892058.0
2475108,7425326.5
54480,163440.05
2847993,8543983.0
6554800,19664406.0
545649,1636947.5
3352667,10058005.0
4683650,14050957.0
4336839,13010523.0
7771253,23313768.0
516770,1550310.6
3563170,10689515.0
9518250,28554760.0
6173769,18521316.0
1092580,3277741.2
5839035,17517112.0
6163399,18490204.0
7128608,21385832.0
3086044,9258135.0
4163737,12491216.0
1302942,3908827.8
8571696,25715096.0
9320797,27962400.0
8018764,24056302.0
1067942,3203827.2
453442,1360326.4
1278539,3835618.8
3127994,9383985.0
8204873,24614628.0
9579324,28737982.0
2482983,7448951.5
2966927,8900785.0
3268865,9806599.0
2032556,6097671.0
6076204,18228620.0
4259241,12777729.0
5810453,17431364.0
9865673,29597030.0
8162679,24488046.0
7100314,21300950.0
5996737,17990218.0
2998899,8996701.0
3693363,11080093.0
6525389,19576176.0
2528218,7584656.5
8010296,24030896.0
673813,2021439.6
4728377,14185137.0
1699327,5097983.0
291144,873432.3
1390097,4170293.0
1130682,3392047.5
407135,1221405.4
9200854,27602570.0
8318351,24955060.0
2114688,6344066.5
1810086,5430259.5
9805551,29416662.0
6369603,19108816.0
8982545,26947644.0
8211660,24634990.0
9151741,27455232.0
4361782,13085351.0
2775314,8325944.5
5415061,16245191.0
3140121,9420367.0
3346857,10040575.0
3728292,11184881.0
8318934,24956810.0
5145572,15436723.0
2743288,8229866.5
5240631,15721899.0
8466927,25400792.0
3446105,10338319.0
3492916,10478753.0
6840101,20520312.0
3714593,11143783.0
8983575,26950734.0
929780,2789341.2
9798158,29394484.0
4893804,14681417.0
5123224,15369678.0
9505775,28517334.0
9198031,27594100.0
6431943,19295836.0
46166,138498.05
9805585,29416764.0
4667103,14001316.0
3499355,10498069.0
4846282,14538853.0
6838093,20514288.0
5991231,17973698.0
1882087,5646262.5
4590588,13771771.0
8436413,25309248.0
2531608,7594826.0
3300684,9902057.0
3908122,11724371.0
8974002,26922016.0
1187655,3562966.2
1274528,3823585.5
181496,544488.2
6338033,19014104.0
7163302,21489912.0
6913464,20740400.0
6613200,19839608.0
9386608,28159832.0
3614346,10843043.0
4113283,12339854.0
4806374,14419129.0
6474894,19424688.0
8376914,25130752.0
582390,1747170.6
8514355,25543076.0
1696327,5088982.5
3723099,11169301.0
5118910,15356737.0
5052208,15156631.0
5199111,15597339.0
6065531,18196600.0
8093255,24279774.0
2454364,7363094.5
8339728,25019194.0
5716131,17148400.0
2751722,8255168.5
870260,2610781.2
5151239,15453724.0
6103549,18310656.0
4787293,14361885.0
4727773,14183325.0
1046223,3138670.5
9687663,29062996.0
2166149,6498449.5
4700021,14100069.0
7195328,21585992.0
345059,1035177.44
2646397,7939193.5
904104,2712313.2
5279607,15838827.0
7731768,23195312.0
9655390,28966178.0
4753702,14261112.0
5615695,16847090.0
5336702,16010113.0
6099177,18297538.0
8235456,24706376.0
4130296,12390893.0
6736323,20208976.0
2542932,7628798.0
5810626,17431884.0
2695051,8085155.5
6626690,19880076.0
8633001,25899012.0
8075187,24225570.0
567759,1703277.6
1052262,3156787.2
5256705,15770122.0
2999218,8997657.0
2443245,7329737.5
7429598,22288804.0
4424758,13274279.0
7974385,23923162.0
1694617,5083852.5
2069142,6207428.5
5605406,16816224.0
7799062,23397194.0
316894,950682.4
2954896,8864691.0
5751176,17253536.0
6949917,20849758.0
4366971,13100919.0
5185756,15557274.0
8551898,25655704.0
2672329,8016990.0
4669904,14009717.0
4816844,14450538.0
1077794,3233383.5
7513561,22540690.0
1514769,4544308.0
9236085,27708266.0
5561415,16684251.0
7547237,22641720.0
1765257,5295773.5
4603112,13809341.0
1168714,3506143.8
6582119,19746364.0
3915362,11746091.0
5093723,15281175.0
2162060,6486182.5
7989549,23968656.0
6241013,18723044.0
2591920,7775762.5
1262497,3787492.5
2179216,6537650.0
4375987,13127966.0
3222844,9668535.0
1977780,5933341.5
7909836,23729516.0
6627474,19882428.0
2595355,7786067.5
5044971,15134919.0
7000424,21001280.0
7857893,23573688.0
8709504,26128520.0
6969199,20907604.0
4381505,13144520.0
8949213,26847648.0
1925831,5777495.0
4352986,13058963.0
2197436,6592310.0
54037,162111.05
6145644,18436940.0
9901942,29705836.0
9463653,28390968.0
2917450,8752353.0
5778110,17334336.0
3820587,11461765.0
8795803,26387418.0
6998305,20994922.0
2292084,6876254.5
8857720,26573168.0
4896318,14688961.0
4765004,14295018.0
1717603,5152810.5
3538176,10614533.0
8828676,26486036.0
5738877,17216638.0
5551276,16653836.0
3577609,10732831.0
407263,1221789.4
4078124,12234377.0
1147870,3443611.5
9491050,28473160.0
828097,2484292.0
4060253,12180763.0
4250163,12750495.0
495761,1487283.4
1417480,4252441.5
384593,1153779.4
7543983,22631956.0
9491986,28475968.0
7279461,21838390.0
5359227,16077687.0
784515,2353545.8
8598929,25796796.0
7479015,22437052.0
4662870,13988617.0
4602016,13806053.0
4150105,12450321.0
6677187,20031570.0
324687,974061.3
8566796,25700396.0
1944212,5832638.5
7045908,21137732.0
4693396,14080195.0
6889782,20669354.0
7605086,22815264.0
1538758,4616276.0
5405823,16217475.0
1460635,4381906.5
9878133,29634408.0
5362566,16087705.0
4547460,13642386.0
851754,2555263.0
9089041,27267132.0
9529069,28587216.0
3101290,9303873.0
8454004,25362022.0
7647752,22943264.0
4479326,13437983.0
6195813,18587444.0
3065832,9197500.0
3120247,9360745.0
3081122,9243369.0
4191434,12574307.0
3917917,11753755.0
4043859,12131582.0
1405792,4217377.5
5426366,16279105.0
3305245,9915739.0
4405355,13216071.0
5838816,17516456.0
5681784,17045358.0
6879256,20637776.0
2665631,7996895.5
348606,1045818.44
1660807,4982422.5
8397469,25192416.0
6963758,20891280.0
4754373,14263126.0
6067578,18202742.0
709606,2128818.8
4945587,14836767.0
6307430,18922296.0
3696499,11089501.0
5874569,17623714.0
9947641,29842932.0
2100212,6300638.5
1642786,4928360.0
1022686,3068059.5
9590003,28770016.0
6581130,19743398.0
485049,1455147.4
6595981,19787950.0
1967185,5901556.5
4435985,13307961.0
2791453,8374362.5
758702,2276107.0
7129491,21388480.0
2817249,8451750.0
2541403,7624211.5
8536565,25609704.0
7356696,22070096.0
66754,200262.06
1913282,5739848.0
7391175,22173532.0
3397459,10192382.0
7955664,23866998.0
2490388,7471166.5
3642916,10928753.0
1397668,4193006.0
7242517,21727560.0
5852791,17558380.0
5199459,15598385.0
3631707,10895125.0
7358668,22076012.0
7470507,22411528.0
7392465,22177402.0
7106727,21320190.0
7548894,22646690.0
936488,2809465.2
3701374,11104127.0
4336256,13008773.0
97348,292044.03
9923439,29770326.0
2447144,7341434.5
6468012,19404042.0
7304614,21913852.0
5007554,15022669.0
2153607,6460823.5
2260195,6780587.5
8309674,24929032.0
4691133,14073405.0
9010500,27031508.0
1045031,3135094.2
6858518,20575560.0
1411084,4233253.5
7434934,22304808.0
712363,2137089.8
3935127,11805385.0
2608254,7824764.5
4495025,13485081.0
3850344,11551037.0
6560662,19681992.0
1666373,4999120.5
349653,1048959.4
4429647,13288948.0
2992317,8976954.0
6276294,18828888.0
862378,2587135.2
3733099,11199302.0
722093,2166279.8
6044192,18132584.0
4607996,13823994.0
6560386,19681164.0
7646573,22939728.0
6345278,19035842.0
6473183,19419556.0
9814934,29444812.0
2335553,7006661.5
4268828,12806489.0
2141498,6424495.5
7400127,22200388.0
2279127,6837383.5
2272150,6816452.5
9355617,28066862.0
3005051,9015157.0
741849,2225547.8
8091580,24274748.0
3887512,11662541.0
6413566,19240704.0
9308527,27925590.0
6617150,19851456.0
8710434,26131312.0
3999806,11999423.0
36956,110868.03
1349010,4047031.8
2734567,8203703.5
5723750,17171256.0
990013,2970040.2
7313928,21941792.0
8571705,25715124.0
9361193,28083588.0
9599734,28799212.0
2330389,6991169.0
7834824,23504480.0
6874784,20624360.0
7313044,21939140.0
8254458,24763384.0
3366625,10099879.0
8692940,26078828.0
3851147,11553445.0
5953953,17861866.0
2086515,6259547.5
9446010,28338040.0
753405,2260215.8
8142569,24427716.0
2484550,7453652.5
621191,1863573.6
3960470,11881415.0
8813235,26439714.0
5061310,15183937.0
4757042,14271133.0
7365269,22095814.0
808937,2426812.0
3862275,11586829.0
1398956,4196869.5
4668972,14006921.0
7043141,21129432.0
164694,494082.16
1028474,3085423.2
7815981,23447950.0
1879808,5639425.5
5237119,15711364.0
3716707,11150125.0
1605152,4815457.5
2252488,6757466.5
8675411,26026242.0
2458105,7374318.0
8274825,24824484.0
8654938,25964824.0
4445317,13335957.0
1461074,4383223.5
148684,446052.16
4820185,14460562.0
643615,1930845.6
1290134,3870403.8
6230457,18691380.0
6599390,19798178.0
4642411,13927239.0
7620211,22860640.0
8101294,24303890.0
4259502,12778511.0
1983553,5950661.0
6494690,19484078.0
9207986,27623968.0
4667447,14002347.0
1277814,3833443.8
8849375,26548136.0
3705675,11117029.0
5177021,15531070.0
9404911,28214744.0
2090799,6272399.5
249038,747114.3
6541890,19625678.0
1517802,4553407.5
1129829,3389488.2
2253622,6760868.5
413365,1240095.4
9600370,28801120.0
692425,2077275.8
1961061,5883185.0
579286,1737858.6
8369444,25108340.0
3591889,10775672.0
4866085,14598260.0
9460751,28382262.0
634532,1903596.6
2121892,6365678.5
1519851,4559554.5
9200115,27600354.0
6342538,19027620.0
5269530,15808598.0
7261870,21785616.0
4988813,14966445.0
8800595,26401794.0
488822,1466466.4
2721563,8164692.5
9314071,27942224.0
3300228,9900687.0
1621470,4864411.5
8933971,26801922.0
1665352,4996057.5
6347388,19042170.0
2195939,6587819.0
8050359,24151086.0
558707,1676121.6
9236922,27710776.0
4597450,13792355.0
9134686,27404068.0
2623253,7869761.0
1908839,5726519.0
